user,item,skill,correct,wins,fails
36,82,6,1,278,61
36,84,5,1,274,73
36,85,6,1,279,61
36,87,6,1,280,61
36,86,6,1,281,61
36,88,5,0,274,74
36,88,5,1,275,74
36,89,6,1,282,61
36,91,6,1,283,61
36,90,6,1,284,61
36,111,7,1,304,113
36,112,7,1,305,113
36,113,7,1,306,113
36,108,7,1,307,113
36,110,7,0,307,114
36,110,7,1,308,114
36,109,7,1,309,114
36,124,8,0,181,44
36,124,8,1,182,44
36,125,9,0,328,70
36,125,9,1,329,70
36,126,10,0,166,23
36,126,10,1,167,23
36,127,8,0,182,45
36,127,8,1,183,45
36,128,9,1,330,70
36,129,10,1,168,23
36,124,8,0,183,46
36,124,8,1,184,46
36,125,9,0,330,71
36,125,9,1,331,71
36,126,10,1,169,23
36,127,8,0,184,47
36,127,8,1,185,47
36,128,9,0,331,72
36,128,9,1,332,72
36,129,10,0,169,24
36,129,10,1,170,24
36,130,9,0,332,73
36,130,9,1,333,73
36,131,8,1,186,47
36,132,10,1,171,24
36,134,8,0,186,48
36,134,8,1,187,48
36,133,10,1,172,24
36,135,9,1,334,73
36,136,9,0,334,74
36,136,9,1,335,74
36,137,9,1,336,74
36,138,8,1,188,48
36,139,9,1,337,74
36,140,10,1,173,24
36,142,9,0,337,75
36,142,9,1,338,75
36,141,0,0,371,43
36,141,0,1,372,43
36,143,1,0,351,84
36,143,1,1,352,84
36,144,8,1,189,48
36,145,9,0,338,76
36,145,9,1,339,76
36,146,10,1,174,24
36,150,9,0,339,77
36,150,9,1,340,77
36,151,8,1,190,48
36,152,10,1,175,24
36,156,8,1,191,48
36,155,10,1,176,24
36,157,9,1,341,77
36,181,9,0,341,78
36,181,9,1,342,78
36,160,8,1,192,48
36,161,9,1,343,78
36,162,10,1,177,24
36,147,8,1,193,48
36,148,9,1,344,78
36,149,10,1,178,24
36,251,9,1,345,78
36,252,10,1,179,24
36,163,3,1,160,11
36,164,11,0,45,24
36,164,11,1,46,24
36,165,5,0,275,75
36,165,5,1,276,75
36,166,1,0,352,85
36,166,1,1,353,85
36,167,3,1,161,11
36,168,11,1,47,24
36,169,5,1,277,75
36,170,1,1,354,85
36,173,3,0,161,12
36,173,3,1,162,12
36,171,11,1,48,24
36,172,5,1,278,75
36,174,1,0,354,86
36,174,1,1,355,86
36,175,9,1,346,78
36,176,3,0,162,13
36,176,3,1,163,13
36,177,1,0,355,87
36,177,1,1,356,87
36,183,3,1,164,13
36,182,9,0,346,79
36,182,9,1,347,79
36,178,1,0,356,88
36,178,1,1,357,88
36,185,3,1,165,13
36,184,9,0,347,80
36,184,9,1,348,80
36,179,1,1,358,88
36,186,9,1,349,80
36,187,3,1,166,13
36,180,1,1,359,88
36,222,9,1,350,80
36,223,1,0,359,89
36,223,1,1,360,89
36,225,3,1,167,13
36,224,9,1,351,80
36,199,1,0,360,90
36,199,1,1,361,90
36,188,9,1,352,80
36,190,9,1,353,80
36,200,1,0,361,91
36,200,1,1,362,91
36,191,1,0,362,92
36,191,1,1,363,92
36,193,6,0,284,62
36,193,6,1,285,62
36,226,3,1,168,13
36,192,9,1,354,80
36,194,1,0,363,93
36,194,1,1,364,93
36,201,1,1,365,93
36,202,1,0,365,94
36,202,1,1,366,94
36,203,1,1,367,94
36,262,6,1,286,62
36,317,9,1,355,80
36,263,3,1,169,13
36,265,1,0,367,95
36,265,1,1,368,95
36,306,9,1,356,80
36,307,9,0,356,81
36,307,9,1,357,81
36,266,1,0,368,96
36,266,1,1,369,96
36,269,1,1,370,96
36,270,9,1,358,81
36,271,3,1,170,13
36,272,1,1,371,96
36,273,9,1,359,81
36,274,1,0,371,97
36,274,1,1,372,97
36,275,9,1,360,81
36,278,3,1,171,13
36,281,1,1,373,97
36,276,9,0,360,82
36,276,9,1,361,82
36,279,3,1,172,13
36,282,1,1,374,97
36,277,9,1,362,82
36,280,3,1,173,13
36,283,1,1,375,97
36,227,5,1,279,75
36,228,5,1,280,75
36,158,9,0,362,83
36,158,9,1,363,83
36,159,8,1,194,48
36,204,9,1,364,83
36,205,8,1,195,48
36,206,10,1,180,24
36,207,8,0,195,49
36,207,8,1,196,49
36,208,10,1,181,24
36,209,9,1,365,83
36,210,8,1,197,49
36,211,9,1,366,83
36,212,10,1,182,24
36,213,8,1,198,49
36,214,9,1,367,83
36,215,10,1,183,24
36,216,9,1,368,83
36,217,8,1,199,49
36,218,10,1,184,24
36,219,8,0,199,50
36,219,8,1,200,50
36,220,10,1,185,24
36,221,9,1,369,83
36,309,9,1,370,83
36,310,8,0,200,51
36,310,8,1,201,51
37,0,0,1,373,43
37,1,0,0,373,44
37,1,0,1,374,44
37,2,0,1,375,44
37,3,0,1,376,44
37,4,0,1,377,44
37,5,1,1,376,97
37,6,0,1,378,44
37,7,0,1,379,44
37,8,1,1,377,97
37,9,0,1,380,44
37,10,0,1,381,44
37,11,1,1,378,97
37,12,2,1,57,9
37,13,2,1,58,9
37,14,2,1,59,9
37,15,3,1,174,13
37,16,3,1,175,13
37,17,3,1,176,13
37,18,0,1,382,44
37,19,0,1,383,44
37,20,1,1,379,97
37,21,0,1,384,44
37,23,0,1,385,44
37,24,1,1,380,97
37,22,0,1,386,44
37,25,0,1,387,44
37,26,1,1,381,97
37,31,4,0,303,133
37,31,4,1,304,133
37,32,4,1,305,133
37,33,4,1,306,133
37,28,4,1,307,133
37,29,4,0,307,134
37,29,4,1,308,134
37,30,4,0,308,135
37,30,4,1,309,135
37,37,4,1,310,135
37,38,4,1,311,135
37,39,4,0,311,136
37,39,4,1,312,136
37,37,4,1,313,136
37,38,4,1,314,136
37,39,4,1,315,136
37,35,4,1,316,136
37,35,4,1,317,136
37,56,5,1,281,75
37,57,5,1,282,75
37,58,5,1,283,75
37,59,5,1,284,75
37,105,7,0,309,115
37,105,7,1,310,115
37,107,7,1,311,115
37,106,7,1,312,115
37,60,6,1,287,62
37,61,5,1,285,75
37,62,5,1,286,75
37,66,5,1,287,75
37,70,5,1,288,75
37,63,6,1,288,62
37,67,6,1,289,62
37,71,6,1,290,62
37,64,6,0,290,63
37,64,6,1,291,63
37,68,6,1,292,63
37,72,6,0,292,64
37,72,6,1,293,64
37,65,6,1,294,64
37,69,6,1,295,64
37,73,6,1,296,64
37,74,7,0,312,116
37,74,7,1,313,116
37,75,7,1,314,116
37,76,7,0,314,117
37,76,7,1,315,117
37,74,7,0,315,118
37,74,7,1,316,118
37,76,7,0,316,119
37,76,7,1,317,119
37,75,7,0,317,120
37,75,7,1,318,120
37,111,7,1,319,120
37,112,7,1,320,120
37,113,7,1,321,120
37,80,5,1,289,75
37,84,5,1,290,75
37,88,5,1,291,75
37,81,6,1,297,64
37,85,6,1,298,64
37,89,6,1,299,64
37,82,6,1,300,64
37,86,6,1,301,64
37,90,6,1,302,64
37,83,6,1,303,64
37,87,6,1,304,64
37,91,6,1,305,64
37,92,7,0,321,121
37,92,7,1,322,121
37,93,7,1,323,121
37,94,7,1,324,121
37,115,7,1,325,121
37,116,7,1,326,121
37,117,7,1,327,121
37,108,7,1,328,121
37,110,7,1,329,121
37,109,7,1,330,121
37,124,8,1,202,51
37,125,9,0,370,84
37,125,9,1,371,84
37,127,8,1,203,51
37,128,9,1,372,84
37,126,10,0,185,25
37,126,10,1,186,25
37,129,10,1,187,25
37,124,8,1,204,51
37,125,9,0,372,85
37,125,9,1,373,85
37,127,8,1,205,51
37,128,9,0,373,86
37,128,9,1,374,86
37,126,10,0,187,26
37,126,10,1,188,26
37,129,10,1,189,26
37,130,9,1,375,86
37,131,8,1,206,51
37,132,10,0,189,27
37,132,10,1,190,27
37,134,8,1,207,51
37,133,10,1,191,27
37,135,9,0,375,87
37,135,9,1,376,87
37,136,9,1,377,87
37,137,9,1,378,87
37,138,8,0,207,52
37,138,8,1,208,52
37,139,9,1,379,87
37,140,10,1,192,27
37,141,0,1,388,44
37,142,9,1,380,87
37,143,1,1,382,97
37,144,8,1,209,52
37,145,9,1,381,87
37,146,10,0,192,28
37,146,10,1,193,28
37,147,8,1,210,52
37,148,9,1,382,87
37,149,10,1,194,28
37,150,9,1,383,87
37,151,8,1,211,52
37,152,10,1,195,28
37,251,9,1,384,87
37,252,10,1,196,28
37,164,11,0,48,25
37,164,11,1,49,25
37,167,3,1,177,13
37,163,3,1,178,13
37,173,3,1,179,13
37,168,11,0,49,26
37,168,11,1,50,26
37,171,11,0,50,27
37,171,11,1,51,27
37,169,5,0,291,76
37,169,5,1,292,76
37,170,1,0,382,98
37,170,1,1,383,98
37,172,5,1,293,76
37,174,1,1,384,98
37,176,3,1,180,13
37,175,9,0,384,88
37,175,9,1,385,88
37,177,1,1,385,98
37,183,3,1,181,13
37,182,9,1,386,88
37,178,1,1,386,98
37,185,3,1,182,13
37,187,3,1,183,13
37,184,9,1,387,88
37,186,9,1,388,88
37,179,1,1,387,98
37,180,1,1,388,98
37,222,9,1,389,88
37,223,1,1,389,98
37,225,3,1,184,13
37,224,9,1,390,88
37,199,1,1,390,98
37,200,1,0,390,99
37,200,1,1,391,99
37,188,9,1,391,88
37,190,9,1,392,88
37,191,1,1,392,99
37,193,6,0,305,65
37,193,6,1,306,65
37,226,3,1,185,13
37,192,9,1,393,88
37,194,1,1,393,99
37,77,5,1,294,76
37,256,9,1,394,88
37,257,9,1,395,88
37,258,9,1,396,88
37,259,3,1,186,13
37,260,3,1,187,13
37,261,3,1,188,13
37,201,1,1,394,99
37,202,1,1,395,99
37,203,1,1,396,99
38,139,9,0,396,89
38,139,9,1,397,89
38,140,10,0,196,29
38,140,10,1,197,29
38,142,9,0,397,90
38,142,9,1,398,90
38,141,0,1,389,44
38,143,1,1,397,99
38,144,8,1,212,52
38,145,9,1,399,90
38,146,10,1,198,29
38,150,9,0,399,91
38,150,9,1,400,91
38,151,8,0,212,53
38,151,8,1,213,53
38,152,10,0,198,30
38,152,10,1,199,30
38,155,10,0,199,31
38,155,10,1,200,31
38,156,8,0,213,54
38,156,8,1,214,54
38,157,9,0,400,92
38,157,9,1,401,92
38,136,9,0,401,93
38,136,9,1,402,93
38,160,8,1,215,54
38,161,9,1,403,93
38,162,10,1,201,31
38,147,8,0,215,55
38,147,8,1,216,55
38,148,9,1,404,93
38,149,10,1,202,31
39,140,10,1,203,31
39,142,9,0,404,94
39,142,9,1,405,94
39,141,0,1,390,44
39,143,1,0,397,100
39,143,1,1,398,100
39,144,8,0,216,56
39,144,8,1,217,56
39,145,9,1,406,94
39,146,10,1,204,31
39,156,8,1,218,56
39,155,10,1,205,31
39,157,9,0,406,95
39,157,9,1,407,95
40,189,9,0,407,96
40,189,9,1,408,96
40,188,9,1,409,96
40,190,9,1,410,96
40,254,1,0,398,101
40,254,1,1,399,101
40,191,1,0,399,102
40,191,1,1,400,102
40,193,6,0,306,66
40,193,6,1,307,66
40,226,3,0,188,14
40,226,3,1,189,14
40,192,9,1,411,96
40,255,6,0,307,67
40,255,6,1,308,67
40,194,1,0,400,103
40,194,1,1,401,103
40,3,0,1,391,44
40,4,0,1,392,44
40,5,1,0,401,104
40,5,1,1,402,104
40,6,0,1,393,44
40,7,0,1,394,44
40,8,1,1,403,104
40,9,0,1,395,44
40,10,0,1,396,44
40,11,1,1,404,104
40,183,3,0,189,15
40,183,3,1,190,15
40,182,9,0,411,97
40,182,9,1,412,97
40,178,1,0,404,105
40,178,1,1,405,105
40,184,9,1,413,97
40,185,3,1,191,15
40,187,3,1,192,15
40,186,9,0,413,98
40,186,9,1,414,98
40,179,1,0,405,106
40,179,1,1,406,106
40,180,1,1,407,106
40,262,6,0,308,68
40,262,6,1,309,68
40,263,3,0,192,16
40,263,3,1,193,16
40,317,9,0,414,99
40,317,9,1,415,99
40,264,6,0,309,69
40,264,6,1,310,69
40,265,1,0,407,107
40,265,1,1,408,107
41,0,0,1,397,44
41,1,0,1,398,44
41,2,0,1,399,44
41,3,0,1,400,44
41,4,0,1,401,44
41,5,1,1,409,107
41,6,0,1,402,44
41,7,0,1,403,44
41,8,1,1,410,107
41,9,0,1,404,44
41,10,0,1,405,44
41,11,1,1,411,107
41,12,2,1,60,9
41,13,2,1,61,9
41,14,2,1,62,9
41,15,3,1,194,16
41,16,3,1,195,16
41,17,3,1,196,16
41,18,0,1,406,44
41,19,0,1,407,44
41,20,1,0,411,108
41,20,1,1,412,108
41,21,0,1,408,44
41,23,0,1,409,44
41,24,1,1,413,108
41,22,0,1,410,44
41,25,0,1,411,44
41,26,1,1,414,108
41,18,0,1,412,44
41,21,0,1,413,44
41,19,0,1,414,44
41,20,1,0,414,109
41,20,1,1,415,109
41,23,0,1,415,44
41,24,1,1,416,109
41,22,0,1,416,44
41,25,0,1,417,44
41,26,1,1,417,109
41,31,4,0,317,137
41,31,4,1,318,137
41,32,4,0,318,138
41,32,4,1,319,138
41,33,4,0,319,139
41,33,4,1,320,139
41,28,4,0,320,140
41,28,4,1,321,140
41,29,4,0,321,141
41,29,4,1,322,141
41,30,4,0,322,142
41,30,4,1,323,142
41,37,4,0,323,143
41,37,4,1,324,143
41,38,4,0,324,144
41,38,4,1,325,144
41,39,4,1,326,144
41,37,4,0,326,145
41,37,4,1,327,145
41,38,4,0,327,146
41,38,4,1,328,146
41,39,4,1,329,146
41,34,4,1,330,146
41,35,4,1,331,146
41,36,4,0,331,147
41,36,4,1,332,147
41,40,4,0,332,148
41,40,4,1,333,148
41,47,4,0,333,149
41,47,4,1,334,149
41,42,4,1,335,149
41,43,4,0,335,150
41,43,4,1,336,150
41,44,4,0,336,151
41,44,4,1,337,151
41,41,4,1,338,151
41,45,4,1,339,151
41,53,4,1,340,151
41,53,4,1,341,151
41,53,4,1,342,151
41,56,5,0,294,77
41,56,5,1,295,77
41,57,5,0,295,78
41,57,5,1,296,78
41,58,5,0,296,79
41,58,5,1,297,79
41,59,5,0,297,80
41,59,5,1,298,80
41,105,7,0,330,122
41,105,7,1,331,122
41,107,7,0,331,123
41,107,7,1,332,123
41,105,7,0,332,124
41,105,7,1,333,124
41,107,7,0,333,125
41,107,7,1,334,125
41,106,7,0,334,126
41,106,7,1,335,126
41,60,6,1,311,69
41,61,5,1,299,80
41,62,5,1,300,80
41,63,6,0,311,70
41,63,6,1,312,70
41,64,6,1,313,70
41,65,6,1,314,70
41,66,5,1,301,80
41,67,6,1,315,70
41,68,6,1,316,70
41,69,6,1,317,70
41,70,5,1,302,80
41,71,6,1,318,70
41,72,6,1,319,70
41,73,6,1,320,70
41,74,7,1,336,126
41,75,7,0,336,127
41,75,7,1,337,127
41,76,7,1,338,127
41,78,5,1,303,80
41,79,5,1,304,80
41,92,7,1,339,127
41,93,7,1,340,127
41,94,7,0,340,128
41,94,7,1,341,128
41,111,7,1,342,128
41,112,7,0,342,129
41,112,7,1,343,129
41,113,7,1,344,129
41,95,5,1,305,80
41,97,5,1,306,80
41,96,5,0,306,81
41,96,5,1,307,81
41,108,7,0,344,130
41,108,7,1,345,130
41,110,7,1,346,130
41,109,7,0,346,131
41,109,7,1,347,131
41,115,7,1,348,131
41,116,7,0,348,132
41,116,7,1,349,132
41,117,7,1,350,132
41,114,7,1,351,132
41,197,7,1,352,132
41,198,7,0,352,133
41,198,7,1,353,133
41,121,7,1,354,133
41,122,7,1,355,133
41,123,7,1,356,133
41,124,8,1,219,56
41,125,9,1,416,99
41,126,10,1,206,31
41,127,8,1,220,56
41,128,9,1,417,99
41,129,10,1,207,31
41,130,9,0,417,100
41,130,9,1,418,100
41,132,10,0,207,32
41,132,10,1,208,32
41,131,8,0,220,57
41,131,8,1,221,57
41,134,8,0,221,58
41,134,8,1,222,58
41,133,10,1,209,32
41,135,9,1,419,100
41,136,9,1,420,100
41,137,9,1,421,100
41,138,8,1,223,58
41,140,10,1,210,32
41,139,9,1,422,100
41,141,0,1,418,44
41,143,1,0,417,110
41,143,1,1,418,110
41,142,9,0,422,101
41,142,9,1,423,101
41,144,8,1,224,58
41,145,9,1,424,101
41,146,10,1,211,32
41,148,9,1,425,101
41,149,10,1,212,32
41,147,8,1,225,58
41,150,9,1,426,101
41,151,8,1,226,58
41,152,10,0,212,33
41,152,10,1,213,33
41,156,8,0,226,59
41,156,8,1,227,59
41,157,9,0,426,102
41,157,9,1,427,102
41,155,10,1,214,33
41,160,8,1,228,59
41,161,9,1,428,102
41,162,10,1,215,33
41,251,9,1,429,102
41,252,10,1,216,33
41,318,9,1,430,102
41,319,10,1,217,33
41,320,8,1,229,59
41,163,3,1,197,16
41,164,11,0,51,28
41,164,11,1,52,28
41,165,5,0,307,82
41,165,5,1,308,82
41,166,1,1,419,110
41,167,3,1,198,16
41,168,11,1,53,28
41,169,5,1,309,82
41,170,1,0,419,111
41,170,1,1,420,111
41,173,3,1,199,16
41,171,11,0,53,29
41,171,11,1,54,29
41,172,5,1,310,82
41,174,1,1,421,111
41,176,3,1,200,16
41,175,9,1,431,102
41,177,1,1,422,111
41,178,1,0,422,112
41,178,1,1,423,112
41,179,1,1,424,112
41,180,1,1,425,112
41,222,9,1,432,102
41,223,1,0,425,113
41,223,1,1,426,113
41,225,3,1,201,16
41,224,9,1,433,102
41,199,1,0,426,114
41,199,1,1,427,114
41,200,1,1,428,114
41,189,9,1,434,102
41,190,9,1,435,102
41,188,9,1,436,102
41,191,1,1,429,114
41,193,6,1,321,70
41,192,9,1,437,102
41,226,3,1,202,16
41,194,1,0,429,115
41,194,1,1,430,115
41,77,5,1,311,82
41,259,3,1,203,16
41,256,9,1,438,102
41,201,1,1,431,115
41,260,3,1,204,16
41,257,9,0,438,103
41,257,9,1,439,103
41,202,1,1,432,115
41,261,3,1,205,16
41,258,9,1,440,103
41,203,1,1,433,115
41,80,5,1,312,82
41,81,6,0,321,71
41,81,6,1,322,71
41,82,6,1,323,71
41,83,6,1,324,71
41,84,5,1,313,82
41,85,6,1,325,71
41,87,6,1,326,71
41,86,6,1,327,71
41,88,5,1,314,82
41,89,6,1,328,71
41,91,6,1,329,71
41,90,6,1,330,71
41,158,9,1,441,103
41,159,8,1,230,59
42,1,0,1,419,44
42,2,0,1,420,44
42,0,0,1,421,44
42,4,0,1,422,44
42,3,0,1,423,44
42,5,1,0,433,116
42,5,1,1,434,116
42,6,0,1,424,44
42,7,0,1,425,44
42,8,1,1,435,116
42,9,0,1,426,44
42,10,0,1,427,44
42,11,1,1,436,116
42,13,2,1,63,9
42,14,2,1,64,9
42,12,2,1,65,9
42,15,3,1,206,16
42,16,3,1,207,16
42,17,3,1,208,16
42,18,0,1,428,44
42,21,0,0,428,45
42,21,0,1,429,45
42,22,0,1,430,45
42,23,0,1,431,45
42,19,0,1,432,45
42,25,0,1,433,45
42,20,1,0,436,117
42,20,1,1,437,117
42,24,1,1,438,117
42,26,1,1,439,117
42,25,0,1,434,45
42,23,0,1,435,45
42,19,0,1,436,45
42,22,0,0,436,46
42,22,0,1,437,46
42,21,0,1,438,46
42,18,0,1,439,46
42,20,1,1,440,117
42,24,1,1,441,117
42,26,1,1,442,117
42,31,4,0,342,152
42,31,4,1,343,152
42,32,4,0,343,153
42,32,4,1,344,153
42,31,4,0,344,154
42,31,4,1,345,154
42,32,4,0,345,155
42,32,4,1,346,155
42,33,4,0,346,156
42,33,4,1,347,156
42,29,4,1,348,156
42,30,4,1,349,156
42,37,4,1,350,156
42,38,4,1,351,156
42,39,4,1,352,156
42,37,4,1,353,156
42,38,4,1,354,156
42,39,4,1,355,156
42,28,4,1,356,156
42,56,5,1,315,82
42,57,5,1,316,82
42,58,5,1,317,82
42,59,5,0,317,83
42,59,5,1,318,83
42,105,7,0,356,134
42,105,7,1,357,134
42,107,7,1,358,134
42,106,7,1,359,134
42,60,6,0,330,72
42,60,6,1,331,72
42,61,5,1,319,83
42,62,5,0,319,84
42,62,5,1,320,84
42,63,6,0,331,73
42,63,6,1,332,73
42,64,6,1,333,73
42,65,6,1,334,73
42,66,5,0,320,85
42,66,5,1,321,85
42,67,6,1,335,73
42,68,6,1,336,73
42,69,6,1,337,73
42,70,5,0,321,86
42,70,5,1,322,86
42,71,6,1,338,73
42,73,6,1,339,73
42,72,6,1,340,73
42,74,7,1,360,134
42,75,7,0,360,135
42,75,7,1,361,135
42,76,7,1,362,135
42,77,5,1,323,86
42,80,5,0,323,87
42,80,5,1,324,87
42,81,6,1,341,73
42,82,6,1,342,73
42,83,6,1,343,73
42,84,5,1,325,87
42,85,6,1,344,73
42,86,6,1,345,73
42,87,6,1,346,73
42,88,5,0,325,88
42,88,5,1,326,88
42,89,6,1,347,73
42,90,6,1,348,73
42,91,6,1,349,73
42,92,7,0,362,136
42,92,7,1,363,136
42,93,7,0,363,137
42,93,7,1,364,137
42,94,7,1,365,137
42,227,5,0,326,89
42,227,5,1,327,89
42,228,5,1,328,89
42,250,5,1,329,89
42,253,5,0,329,90
42,253,5,1,330,90
42,305,5,1,331,90
42,95,5,1,332,90
42,97,5,1,333,90
42,96,5,1,334,90
42,321,5,1,335,90
42,111,7,0,365,138
42,111,7,1,366,138
42,112,7,1,367,138
42,113,7,1,368,138
42,108,7,1,369,138
42,110,7,1,370,138
42,109,7,1,371,138
42,115,7,1,372,138
42,116,7,1,373,138
42,117,7,1,374,138
42,114,7,0,374,139
42,114,7,1,375,139
42,197,7,1,376,139
42,198,7,1,377,139
42,121,7,1,378,139
42,122,7,1,379,139
42,123,7,1,380,139
42,124,8,0,230,60
42,124,8,1,231,60
42,125,9,0,441,104
42,125,9,1,442,104
42,126,10,0,217,34
42,126,10,1,218,34
42,127,8,1,232,60
42,128,9,0,442,105
42,128,9,1,443,105
42,129,10,0,218,35
42,129,10,1,219,35
42,134,8,0,232,61
42,134,8,1,233,61
42,135,9,0,443,106
42,135,9,1,444,106
42,133,10,0,219,36
42,133,10,1,220,36
42,130,9,1,445,106
42,131,8,1,234,61
42,132,10,0,220,37
42,132,10,1,221,37
42,136,9,1,446,106
42,137,9,0,446,107
42,137,9,1,447,107
42,138,8,0,234,62
42,138,8,1,235,62
42,139,9,0,447,108
42,139,9,1,448,108
42,140,10,0,221,38
42,140,10,1,222,38
42,142,9,0,448,109
42,142,9,1,449,109
42,141,0,0,439,47
42,141,0,1,440,47
42,143,1,0,442,118
42,143,1,1,443,118
42,144,8,1,236,62
42,145,9,0,449,110
42,145,9,1,450,110
42,146,10,0,222,39
42,146,10,1,223,39
42,147,8,0,236,63
42,147,8,1,237,63
42,148,9,1,451,110
42,149,10,1,224,39
42,150,9,0,451,111
42,150,9,1,452,111
42,151,8,0,237,64
42,151,8,1,238,64
42,152,10,0,224,40
42,152,10,1,225,40
42,156,8,1,239,64
42,155,10,1,226,40
42,157,9,1,453,111
42,160,8,1,240,64
42,161,9,0,453,112
42,161,9,1,454,112
42,162,10,1,227,40
42,204,9,1,455,112
42,205,8,1,241,64
42,206,10,1,228,40
42,251,9,1,456,112
42,252,10,0,228,41
42,252,10,1,229,41
42,181,9,1,457,112
42,320,8,1,242,64
42,318,9,1,458,112
42,319,10,1,230,41
42,210,8,1,243,64
42,211,9,0,458,113
42,211,9,1,459,113
42,212,10,1,231,41
42,213,8,1,244,64
42,214,9,1,460,113
42,215,10,1,232,41
42,219,8,0,244,65
42,219,8,1,245,65
42,220,10,1,233,41
42,221,9,1,461,113
42,216,9,1,462,113
42,217,8,1,246,65
42,218,10,1,234,41
42,163,3,1,209,16
42,175,9,0,462,114
42,175,9,1,463,114
42,176,3,0,209,17
42,176,3,1,210,17
42,177,1,1,444,118
42,182,9,1,464,114
42,184,9,1,465,114
42,186,9,1,466,114
42,183,3,1,211,17
42,185,3,1,212,17
42,187,3,1,213,17
42,178,1,0,444,119
42,178,1,1,445,119
42,179,1,1,446,119
42,180,1,1,447,119
42,222,9,1,467,114
42,223,1,0,447,120
42,223,1,1,448,120
42,225,3,1,214,17
42,224,9,0,467,115
42,224,9,1,468,115
42,199,1,1,449,120
42,200,1,1,450,120
42,188,9,0,468,116
42,188,9,1,469,116
42,189,9,1,470,116
42,190,9,1,471,116
42,191,1,0,450,121
42,191,1,1,451,121
42,193,6,1,350,73
42,226,3,1,215,17
42,194,1,1,452,121
42,259,3,1,216,17
42,260,3,1,217,17
42,261,3,1,218,17
42,256,9,1,472,116
42,257,9,1,473,116
42,258,9,1,474,116
42,203,1,0,452,122
42,203,1,1,453,122
42,202,1,0,453,123
42,202,1,1,454,123
42,201,1,1,455,123
42,262,6,0,350,74
42,262,6,1,351,74
42,265,1,1,456,123
42,266,1,0,456,124
42,266,1,1,457,124
42,267,9,1,475,116
42,306,9,1,476,116
42,307,9,1,477,116
42,268,1,0,457,125
42,268,1,1,458,125
42,269,1,0,458,126
42,269,1,1,459,126
42,270,9,1,478,116
42,271,3,1,219,17
42,272,1,1,460,126
42,273,9,1,479,116
42,274,1,1,461,126
42,281,1,1,462,126
42,282,1,0,462,127
42,282,1,1,463,127
42,283,1,1,464,127
42,287,3,1,220,17
42,288,3,1,221,17
42,289,3,1,222,17
42,291,5,0,335,91
42,291,5,1,336,91
42,285,11,0,54,30
42,285,11,1,55,30
42,290,5,1,337,91
42,292,5,1,338,91
42,284,11,1,56,30
42,286,11,1,57,30
42,293,1,1,465,127
42,294,1,1,466,127
42,295,1,1,467,127
42,158,9,1,480,116
42,159,8,0,246,66
42,159,8,1,247,66
42,248,6,0,351,75
42,248,6,1,352,75
42,249,5,1,339,91
42,322,5,1,340,91
43,0,0,1,441,47
43,1,0,1,442,47
43,2,0,1,443,47
43,3,0,1,444,47
43,4,0,1,445,47
43,6,0,1,446,47
43,7,0,1,447,47
43,9,0,1,448,47
43,10,0,1,449,47
43,5,1,0,467,128
43,5,1,1,468,128
43,8,1,1,469,128
43,11,1,1,470,128
43,12,2,1,66,9
43,13,2,0,66,10
43,13,2,1,67,10
43,14,2,1,68,10
43,15,3,1,223,17
43,16,3,1,224,17
43,17,3,1,225,17
43,19,0,1,450,47
43,18,0,1,451,47
43,23,0,1,452,47
43,21,0,1,453,47
43,25,0,1,454,47
43,22,0,1,455,47
43,20,1,0,470,129
43,20,1,1,471,129
43,26,1,0,471,130
43,26,1,1,472,130
43,24,1,1,473,130
43,19,0,1,456,47
43,18,0,0,456,48
43,18,0,1,457,48
43,20,1,1,474,130
43,23,0,1,458,48
43,21,0,1,459,48
43,24,1,1,475,130
43,25,0,1,460,48
43,22,0,1,461,48
43,26,1,1,476,130
43,239,0,1,462,48
43,242,0,1,463,48
43,240,0,1,464,48
43,243,0,1,465,48
43,246,1,0,476,131
43,246,1,1,477,131
43,245,1,1,478,131
43,241,0,1,466,48
43,244,0,1,467,48
43,247,1,1,479,131
43,31,4,0,356,157
43,31,4,1,357,157
43,32,4,0,357,158
43,32,4,1,358,158
43,33,4,0,358,159
43,33,4,1,359,159
43,28,4,1,360,159
43,29,4,1,361,159
43,30,4,0,361,160
43,30,4,1,362,160
43,37,4,1,363,160
43,38,4,1,364,160
43,39,4,1,365,160
43,37,4,1,366,160
43,38,4,1,367,160
43,39,4,1,368,160
43,56,5,1,341,91
43,57,5,0,341,92
43,57,5,1,342,92
43,56,5,1,343,92
43,57,5,1,344,92
43,58,5,0,344,93
43,58,5,1,345,93
43,59,5,1,346,93
43,105,7,0,380,140
43,105,7,1,381,140
43,107,7,0,381,141
43,107,7,1,382,141
43,106,7,1,383,141
43,60,6,0,352,76
43,60,6,1,353,76
43,61,5,0,346,94
43,61,5,1,347,94
43,62,5,1,348,94
43,63,6,0,353,77
43,63,6,1,354,77
43,64,6,1,355,77
43,65,6,1,356,77
43,66,5,1,349,94
43,67,6,1,357,77
43,68,6,1,358,77
43,69,6,0,358,78
43,69,6,1,359,78
43,70,5,1,350,94
43,71,6,1,360,78
43,72,6,0,360,79
43,72,6,1,361,79
43,73,6,1,362,79
43,75,7,1,384,141
43,76,7,1,385,141
43,74,7,0,385,142
43,74,7,1,386,142
43,78,5,1,351,94
43,79,5,1,352,94
